WORD_CLEAN,WORD_FIXATION_COUNT,WORD_FIXATION_%,WORD_GAZE_DURATION,WORD_FIRST_FIXATION_DURATION,WORD_SECOND_FIXATION_DURATION,WORD_THIRD_FIXATION_DURATION,WORD_TOTAL_READING_TIME,WORD_TOTAL_READING_TIME_%,WORD_SKIP,WORD_SPILLOVER,WORD_RUN_COUNT
God,0.880952381,0.009385714,124.6904762,123.3095238,47.0952381,10.71428571,188.9285714,0.009580952,0.571428571,35.73809524,0.857142857
Gone,0.978021978,0.010281319,166.9038462,145.0576923,35.59615385,13.92307692,194.5769231,0.009806593,0.46978022,44.22252747,0.824175824
Good,0.847985348,0.010873956,166.7054945,147.629304,30.08021978,3.176190476,180.8857143,0.011240256,0.490842491,67.13150183,0.752747253
Goodbye,1.5,0.017535714,258,214.9285714,54.57142857,24.14285714,295.3571429,0.017721429,0.071428571,113.3571429,1.142857143
Goodness,0.928571429,0.010471429,198.3571429,198.3571429,0,0,198.3571429,0.010714286,0.071428571,129.7142857,0.928571429
Got,1.142857143,0.01475,120.2142857,108.8571429,78.57142857,0,187.4285714,0.011364286,0.571428571,23,1.071428571
Great,0.75,0.008232143,156.8214286,146.6071429,26,0,172.6071429,0.009014286,0.535714286,57.82142857,0.678571429
Guess,1.538461538,0.016169231,194.3846154,177.0769231,82.76923077,22.23076923,282.0769231,0.013969231,0.076923077,0,1.384615385
Guilty,1.384615385,0.014976923,201.7692308,183.6153846,51.76923077,14.46153846,266.0769231,0.013315385,0.307692308,103.4615385,1.153846154
Had,0.806193806,0.01019006,160.1543457,142.8736264,43.74725275,6.746253746,193.3671329,0.011393956,0.569430569,22.38611389,0.733766234
Half,0.714285714,0.008242857,114.4285714,114.4285714,9.142857143,0,123.5714286,0.007121429,0.714285714,11.21428571,0.714285714
Hall,0.957142857,0.01188,182.0571429,172.5285714,22.37142857,1.828571429,196.7285714,0.011828571,0.3,56.67142857,0.9
Haman,1.357142857,0.019035714,308.4285714,247.4285714,68.78571429,29.28571429,345.5,0.021592857,0.142857143,80.78571429,1.071428571
Hangings,1.285714286,0.014178571,283.7142857,233.0714286,70.57142857,0,303.6428571,0.01595,0.071428571,79.5,1
Hard,0.5,0.0069,109.7142857,109.7142857,0,0,109.7142857,0.0073,0.642857143,9.071428571,0.5
Has,0.5,0.007142857,93.42857143,93.42857143,0,0,93.42857143,0.006807143,0.571428571,60.35714286,0.5
Hastings,1.485764236,0.018200025,248.004995,202.2106643,76.89273227,20.78359141,314.8675075,0.018678334,0.184315684,58.20192308,1.203046953
Hates,0.785714286,0.009778571,188.4285714,152.8571429,35.57142857,0,188.4285714,0.011485714,0.571428571,55.71428571,0.642857143
Have,0.709437621,0.009429056,137.8199741,131.8535876,19.60536522,2.31092437,154.324499,0.009743374,0.678409825,23.20394312,0.667420814
Havent,1.267857143,0.017023214,211.5178571,176.1785714,60.23214286,16.78571429,256.875,0.017278571,0.285714286,46.07142857,1.035714286
Having,1.357142857,0.017159524,234.4285714,210.047619,49.11904762,10.61904762,276.5714286,0.01622381,0.19047619,109.3095238,1.142857143
He,0.398983645,0.005010277,73.96901924,71.4520714,7.206160037,1.268792241,80.26505185,0.004807357,0.718593613,24.23120776,0.382654904
Heard,0.571428571,0.004892857,90.42857143,90.42857143,13.42857143,14.85714286,118.7142857,0.004635714,0.714285714,24.28571429,0.571428571
Hearing,1.153846154,0.014484615,183.0769231,173.1538462,72.53846154,14.46153846,260.1538462,0.015384615,0.230769231,12.15384615,1.076923077
Heart,0.928571429,0.009842857,168.5,168.5,24.21428571,0,192.7142857,0.010607143,0.428571429,110.8571429,0.928571429
Heaven,1.153846154,0.016092308,219.9230769,205.6153846,26,16.61538462,248.2307692,0.017738462,0.153846154,126.6153846,1.076923077
Hed,0.821428571,0.009146429,136.9285714,127.8571429,13.82142857,3.714285714,146.6428571,0.008178571,0.392857143,93.64285714,0.714285714
Hell,1.384615385,0.018961538,185.9230769,175.6153846,46.46153846,11.15384615,238.1538462,0.016761538,0.538461538,0,1.230769231
Helping,1.142857143,0.013885714,210.0714286,186.1428571,37.21428571,0,223.3571429,0.013907143,0.285714286,0,1
Her,0.603174603,0.007183303,110.3629426,99.46581197,24.7960928,3.495726496,127.7576313,0.007387485,0.721306471,25.69047619,0.547008547
Herculean,1.571428571,0.01845,149.9285714,131.4285714,103.7142857,29.21428571,288.2857143,0.016392857,0.214285714,115.4285714,1.285714286
Here,1.086263736,0.01352,215.0351648,195.3934066,28.07252747,13.18351648,252.0236264,0.015023846,0.356593407,41.25604396,0.98021978
Heres,1.692307692,0.016115385,170.9230769,164.5384615,134.9230769,27.76923077,327.2307692,0.015492308,0.461538462,28.15384615,1.615384615
Hes,0.734817814,0.008624118,123.4872759,110.6602082,24.3675535,3.80913823,141.2145749,0.007902545,0.591960671,38.09485252,0.666859456
Hill,1.5,0.01735,293,271.2857143,109.2142857,9.357142857,389.8571429,0.0222,0.071428571,155.2142857,1.428571429
Him,1,0.010785714,274.1428571,259.4285714,32.64285714,0,292.0714286,0.015607143,0.428571429,42.28571429,0.928571429
Hired,1.571428571,0.018092857,273.7142857,225.0714286,99.57142857,26.35714286,351,0.019821429,0.285714286,106.8571429,1.285714286
His,0.711538462,0.008355082,119.5716575,115.2928114,16.3853022,5.504578755,139.0247253,0.007948008,0.535485348,61.56387363,0.669413919
Hm,1,0.013157143,218.5,203.6904762,32.16666667,2.214285714,238.0714286,0.014819048,0.452380952,78.54761905,0.904761905
Hold,0.785714286,0.008764286,126.0714286,120.3571429,41.21428571,0,161.5714286,0.008221429,0.571428571,85.85714286,0.714285714
Holmes,0.821428571,0.010253571,165.8928571,154.6071429,31.28571429,10.42857143,196.3214286,0.012953571,0.464285714,8.071428571,0.75
Home,0.928571429,0.010721429,151.9285714,145.7619048,18.61904762,10.04761905,174.4285714,0.009945238,0.333333333,42.33333333,0.857142857
Hope,1.071428571,0.010371429,208.5714286,181.3571429,40.85714286,0,222.2142857,0.009864286,0.214285714,52.42857143,0.857142857
Hospital,1.016483516,0.012063736,150.7486264,137.1538462,44.57417582,7.997252747,194.260989,0.011357692,0.412087912,23.69368132,0.902472527
How,0.594115562,0.007689241,107.9842255,101.5381071,14.14250266,1.824884793,119.0792272,0.007528447,0.633286069,23.97873095,0.544842255
However,1.464285714,0.016958929,279.7678571,216,89,33.23214286,338.2321429,0.018578571,0.285714286,33.42857143,1.178571429
Hullo,1.320512821,0.014592857,292.3846154,247.8681319,101.2637363,12.30952381,361.4413919,0.018346886,0.338827839,86.38827839,1.173992674
Hush,0.857142857,0.010014286,156,149,31.57142857,0,180.5714286,0.010342857,0.357142857,40.42857143,0.785714286
Hydrochloride,1.885714286,0.023923297,271.543956,209.2989011,108.3164835,49.78571429,403.2747253,0.024816374,0.151648352,101.8461538,1.307692308
I,0.276234937,0.003442537,51.57666428,50.67363102,3.922569279,0.449348357,55.06336266,0.003288298,0.809026119,14.96876493,0.270365504
II,1.112637363,0.013328297,192.1414835,172.9004121,47.33447802,10.65247253,230.8873626,0.013469643,0.423076923,99.4114011,0.991071429
IN,0.571428571,0.007378571,99.92857143,99.92857143,30,0,129.9285714,0.007235714,0.571428571,67.78571429,0.571428571
Id,0.563369963,0.006790879,103.0267399,101.3267399,9.080952381,2.895238095,113.5648352,0.006450806,0.655677656,26.68791209,0.544322344
If,0.411088911,0.005158941,79.65218115,75.89477189,8.390775891,0.351981352,84.63752914,0.005104729,0.746919747,9.93972694,0.393606394
Ill,0.936063936,0.010926224,138.3031968,130.0694306,24.62587413,10.31518482,205.1183816,0.011724975,0.524475524,27.20779221,0.805194805
Im,0.625246548,0.007397887,116.1456748,111.0032403,13.09664694,1.382783883,125.8306565,0.007069639,0.562130178,41.87785292,0.590166244
Imagination,1.928571429,0.032878571,364.2142857,225.3571429,87.85714286,41.85714286,448.2857143,0.035728571,0.214285714,20.21428571,1.071428571
Imagine,1.384615385,0.015561538,384.6923077,297.3076923,105.0769231,0,402.3846154,0.019430769,0.153846154,41.92307692,1.076923077
Immediately,1.714285714,0.019007143,244.5714286,159.5,99,40,310.2857143,0.017221429,0.214285714,97.28571429,1.071428571
Importance,1.461538462,0.021630769,258.9230769,199.9230769,59,0,258.9230769,0.020038462,0.230769231,48.30769231,1
Impossible,1.742543171,0.022502826,277.7237049,229.5565149,85.97017268,24.05572998,364.6028257,0.022710989,0.040816327,89.32731554,1.37833595
In,0.467282717,0.00581839,83.78796204,81.05111555,8.92998668,0.81035631,90.79145854,0.005552531,0.688561439,20.11921412,0.448218448
Indeed,1.642857143,0.01987381,262.0238095,174.3333333,125.452381,31.54761905,331.3333333,0.018647619,0.19047619,73.61904762,1.214285714
Ing,1.384615385,0.014423077,187.7692308,121.5384615,101.9230769,43.92307692,287.1538462,0.013692308,0.384615385,0,0.923076923
Inspector,1.402472527,0.021619368,248.8241758,218.6785714,62.18131868,11.64972527,292.5096154,0.023328984,0.071428571,99.8021978,1.203296703
Instantly,1.478021978,0.018667857,229.6978022,174.1868132,71.40384615,22.32417582,267.9148352,0.01649533,0.074175824,62.06043956,1.071428571
Instinct,1.357142857,0.019892857,264.1428571,236.3571429,35.07142857,0,271.4285714,0.019528571,0.071428571,0,1.142857143
Inwardly,1.857142857,0.019307143,291.2142857,272,141.7142857,46.14285714,480.2857143,0.023978571,0.214285714,14.14285714,1.642857143
Is,0.486034799,0.00630744,95.38576007,90.08768315,16.31822344,1.027930403,107.433837,0.006672894,0.760760073,15.80952381,0.449175824
Isnt,0.523809524,0.006947619,103.6904762,103.6904762,13.73809524,0,117.4285714,0.006902381,0.642857143,53.02380952,0.523809524
It,0.41039501,0.004993609,74.92364122,71.82975943,8.446658747,1.522215622,81.7986338,0.004719079,0.737926938,16.70977131,0.392099792
Italy,0.642857143,0.007892857,138.5714286,138.5714286,0,0,138.5714286,0.0082,0.5,10.57142857,0.642857143
Itll,0.642857143,0.008314286,134.0714286,134.0714286,2.178571429,0,136.25,0.008885714,0.5,2.107142857,0.642857143
Its,0.774247492,0.009952484,142.1161013,131.5542284,18.87744864,1.893454372,154.881032,0.009648161,0.507405638,41.32369804,0.711896799
Ive,0.763486513,0.009242058,130.4887612,119.0541958,26.37787213,7.909340659,159.8511489,0.009045904,0.584665335,37.62837163,0.697802198
J,1,0.013185714,228,168.7142857,41.42857143,18.42857143,255.3571429,0.014807143,0.5,157,0.785714286
Jack,1.107142857,0.013760714,160.4285714,134.3928571,37.35714286,36.60714286,208.3571429,0.0118,0.464285714,65.39285714,0.964285714
James,0.928571429,0.011635714,172.8571429,172.8571429,18.21428571,8.428571429,199.5,0.011692857,0.357142857,98.21428571,0.857142857
Jealousy,1.692307692,0.032646154,321.1538462,169.0769231,133.2307692,18.84615385,321.1538462,0.030615385,0.076923077,25.15384615,0.923076923
Jew,0.607142857,0.0066,143.4642857,136.4285714,7.035714286,0,143.4642857,0.007757143,0.678571429,25.92857143,0.571428571
Jewish,0.928571429,0.009457143,148.5714286,139.1428571,31.42857143,0,170.5714286,0.008285714,0.357142857,83.85714286,0.857142857
John,0.824110413,0.010008657,147.2357077,135.0123626,26.39674908,6.125621402,170.515208,0.009919967,0.494211146,51.07633438,0.751079278
Johnnies,1.857142857,0.024421429,228.5714286,213.6428571,125.4285714,27,366.0714286,0.0239,0.071428571,193.5714286,1.642857143
Johns,0.997802198,0.011350366,172.4714286,158.6300366,35.80805861,9.587545788,207.2263736,0.011304725,0.328571429,86.00915751,0.919413919
Judging,1.642857143,0.023264286,368.2857143,216.0714286,101.8571429,50.35714286,368.2857143,0.025542857,0.071428571,46.42857143,0.928571429
July,0.839160839,0.009887662,159.8491508,152.9085914,21.75624376,7.631868132,184.1148851,0.010061089,0.41008991,51.59240759,0.805694306
June,0.679487179,0.0071,132.9615385,129.974359,16.44871795,7.012820513,156.4102564,0.007619231,0.525641026,39.1025641,0.653846154
Just,0.745879121,0.009468201,124.418956,119.3372253,19.44848901,0,138.7857143,0.008579327,0.49793956,49.01854396,0.709478022
Justice,1.214285714,0.016814286,251.8571429,236.2857143,30.5,8.071428571,274.8571429,0.019078571,0.071428571,129.7857143,1.071428571
K,0.5,0.005088462,68.76923077,68.76923077,11.61538462,0,80.38461538,0.003842308,0.769230769,0,0.5
Kensington,1.615384615,0.019238462,165.9230769,160.6153846,55.46153846,57.38461538,326.5384615,0.019476923,0.307692308,86.46153846,1.153846154
Kindly,1.076923077,0.0145,216.9230769,179.1538462,46.38461538,12.15384615,237.6923077,0.014915385,0.307692308,130.1538462,0.923076923
King,0.714285714,0.008392857,169.1428571,159.7857143,9.357142857,0,169.1428571,0.009621429,0.5,37.07142857,0.642857143
L,0.862637363,0.010308242,193.7901099,171.8692308,45.89230769,4.842857143,225.2043956,0.01214978,0.476923077,40.01098901,0.775824176
LADY,1,0.012342857,213.0714286,192.7142857,29.35714286,14.78571429,236.8571429,0.0139,0.571428571,97.14285714,0.857142857
La,0.384615385,0.005623077,66.92307692,66.92307692,14.53846154,0,81.46153846,0.006046154,0.692307692,39.30769231,0.384615385
Ladies,1.230769231,0.0173,236.3846154,202.7692308,33.61538462,0,236.3846154,0.015361538,0.076923077,103.5384615,1
Lady,0.942857143,0.00975,163.5428571,155.1428571,41.01428571,2.9,199.0571429,0.009731429,0.6,83.85714286,0.9
Last,1,0.012114286,81.71428571,81.71428571,96.14285714,21.28571429,199.1428571,0.0111,0.571428571,57.28571429,0.928571429
Later,1.370879121,0.018361813,266.760989,189.3434066,84.64835165,15.23076923,289.2225275,0.017863736,0.304945055,40.6043956,0.964285714
Lawrence,1.289850599,0.017087659,219.8028152,188.3763428,56.41690332,16.2644771,271.4038153,0.017164885,0.239288801,79.59791332,1.086430424
Leastways,1.511904762,0.019632143,268.047619,210.1666667,88.1547619,30,349.9285714,0.021588095,0.25,104.7738095,1.142857143
Leave,1.071428571,0.019257143,185.2142857,133.0714286,52.14285714,52.57142857,248.2142857,0.022014286,0.428571429,14.5,0.857142857
Let,0.584249084,0.00680293,128.246337,122.2591575,8.677655678,0,130.9368132,0.00688489,0.622710623,18.18864469,0.523809524
Light,0.785714286,0.010792857,153,144.8571429,8.142857143,0,153,0.010692857,0.642857143,15.85714286,0.714285714
Like,1.217032967,0.013900275,192.6428571,178.5,69.96978022,2.535714286,251.0054945,0.014417582,0.406593407,7.25,1.10989011
Listen,1.457142857,0.019137143,282.6571429,231.6571429,81.94285714,30.97142857,353.0857143,0.021922857,0.171428571,22.34285714,1.228571429
Little,1,0.016235714,173.6428571,173.6428571,25.21428571,0,198.8571429,0.015357143,0.214285714,137.0714286,1
Locked,1.25,0.013728571,246.4642857,221.9285714,46.28571429,0,268.2142857,0.014085714,0.142857143,0,1.035714286
London,0.967643468,0.012624847,181.1947497,164.1422466,26.31501832,6.253968254,196.7112332,0.012332479,0.289377289,72.52625153,0.887667888
Long,0.595238095,0.007997619,120.3809524,115.0714286,5.30952381,0,120.3809524,0.00815,0.523809524,60.97619048,0.571428571
Look,0.806593407,0.010401648,145,137.7714286,21.39450549,7.828571429,172.2016484,0.010689945,0.486813187,47.98791209,0.742307692
Looking,1.384615385,0.014046154,207.8461538,186.4615385,56.84615385,27.92307692,271.2307692,0.013023077,0.230769231,49.69230769,1.230769231
Loosening,1.615384615,0.016492308,220.6923077,174.3846154,106.1538462,14.23076923,300.7692308,0.016007692,0.153846154,55.07692308,1.307692308
Lord,0.880952381,0.008795238,168.6428571,146.8571429,29.61904762,9.833333333,186.3095238,0.008597619,0.357142857,96.5,0.785714286
Lot,0.714285714,0.008364286,90.57142857,90.57142857,33.07142857,17.42857143,141.0714286,0.00855,0.5,6.714285714,0.642857143
Lots,0.835164835,0.009070604,95.68681319,86.68681319,31.42857143,20.67857143,146.1153846,0.007632692,0.598901099,22.35714286,0.763736264
Luckily,1.373626374,0.017265385,209.8983516,169.3406593,75.35989011,18.57692308,284.2005495,0.018040385,0.304945055,27.42582418,1.071428571
MYSTERIOUS,1.928571429,0.024907143,286.9285714,199.4285714,133.7142857,19.57142857,372.7857143,0.021714286,0.142857143,172.7142857,1.285714286
Mace,1.06339814,0.01450896,197.4978867,168.5164835,46.01606086,10.63144548,242.2519019,0.015511369,0.390955199,73.09298394,0.935756551
Maces,1.357142857,0.019664286,197.2142857,152.0714286,62.35714286,16.71428571,288.7142857,0.0196,0.142857143,147.2857143,1.071428571
Madame,1.041208791,0.013619231,211.1730769,169.0934066,43.50824176,7.642857143,220.2445055,0.013207692,0.403846154,45.11263736,0.818681319
Mademoiselle,1.593063187,0.01879569,250.8925137,198.451408,86.51184753,28.79344093,324.9453984,0.018245776,0.174278846,136.6287775,1.240212912
Mainly,1.285714286,0.017171429,200.4285714,166.0714286,91.14285714,10.42857143,267.6428571,0.017964286,0.285714286,59.35714286,1.071428571
Manning,1.43452381,0.017701786,249.8988095,198.8809524,71.01785714,12.52380952,295.577381,0.017691071,0.267857143,85.71428571,1.130952381
Marry,0.571428571,0.007335714,94.92857143,86.64285714,16.78571429,0,103.4285714,0.006585714,0.642857143,0,0.5
Mary,0.888965201,0.011051641,147.985119,136.8328755,35.31517094,9.996489621,187.1160714,0.01091975,0.469932845,52.68925519,0.819368132
Marys,1.282967033,0.016180632,206.3695055,174.021978,48.76923077,24.66071429,278.7733516,0.016613462,0.368131868,71.79532967,1.067307692
May,0.799450549,0.008049451,122.6675824,122.6675824,29.46428571,1.892857143,154.0247253,0.00767033,0.486263736,29.19230769,0.763736264
Me,1,0.011035714,130.6785714,118,29.42857143,3.464285714,171.0357143,0.009553571,0.464285714,52.67857143,0.785714286
Members,2.285714286,0.021278571,296.7142857,249.5714286,134.2142857,61.21428571,532.2857143,0.022942857,0.071428571,181.2142857,1.714285714
Mesdames,1.964285714,0.019796429,367.6428571,222.5,127.5714286,56.96428571,515.1071429,0.023960714,0.285714286,47.17857143,1.107142857
Messieurs,1.602564103,0.026745604,277.5897436,228.9487179,84.33699634,32.08241758,359.3424908,0.027772161,0.051282051,214.3754579,1.3003663
Messrs,1.5,0.014907143,281.9285714,226.4285714,69.5,18.21428571,349.5714286,0.016757143,0.285714286,201.7142857,1.142857143
Might,1.714285714,0.016028571,260.2857143,203.2142857,98.5,37.35714286,354.3571429,0.016742857,0.214285714,58.07142857,1.357142857
Milles,2.285714286,0.02285,313.3571429,203.5714286,174.7857143,112.2142857,537,0.02615,0.214285714,201.9285714,1.857142857
Mind,1.714285714,0.020957143,264.6428571,222.2142857,116.2142857,32.57142857,381.8571429,0.022428571,0.285714286,152.5,1.428571429
Miss,0.80382804,0.009768989,143.0076078,135.8904722,28.68288854,5.759087067,172.2720082,0.010006895,0.521494989,53.35050115,0.754920903
Moderately,1.5,0.022314286,378.8571429,289.9285714,88.57142857,20.21428571,398.7142857,0.028092857,0.071428571,61.21428571,1.071428571
Mon,0.916666667,0.012872619,147.4166667,145.6309524,14.33333333,10.21428571,174.2619048,0.011820238,0.452380952,73.47619048,0.880952381
